event,time,direction,z,price_a,price_b,shares_a,shares_b,pnl,equity
HOLD,2026-09-15 20:50:00+00:00,FLAT,-1.7552,75948.2,2409.25,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 20:55:00+00:00,FLAT,-1.7552,75969.7,2407.45,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 21:00:00+00:00,FLAT,-1.7552,75775.6,2403.5,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 21:05:00+00:00,FLAT,-1.7552,75763.5,2400.85,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 21:10:00+00:00,FLAT,-1.7552,75894.9,2402.86,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 21:15:00+00:00,FLAT,-1.7552,75856.4,2402.67,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 21:20:00+00:00,FLAT,-1.7552,75799.8,2400.67,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 21:25:00+00:00,FLAT,-1.7552,75685.2,2397.72,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 21:30:00+00:00,FLAT,-1.7552,75701.5,2398.55,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 21:35:00+00:00,FLAT,-1.7552,75697.2,2401.81,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 21:40:00+00:00,FLAT,-1.7552,75677.5,2401.54,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 21:45:00+00:00,FLAT,-1.7552,75638.7,2398.81,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 21:50:00+00:00,FLAT,-1.7552,75582.4,2397.63,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 21:55:00+00:00,FLAT,-1.7552,75417.5,2391.68,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 22:00:00+00:00,FLAT,-1.7552,75515.3,2394.28,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 22:05:00+00:00,FLAT,-0.7722,75404.2,2390.44,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 22:10:00+00:00,FLAT,-0.7722,75407.9,2388.26,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 22:15:00+00:00,FLAT,-0.7722,75180.3,2383.38,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 22:20:00+00:00,FLAT,-0.7722,75238.5,2383.87,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 22:25:00+00:00,FLAT,-0.7722,75487.6,2395.9,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 22:30:00+00:00,FLAT,-0.7722,75582.6,2398.32,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 22:35:00+00:00,FLAT,-0.7722,75644.4,2400.27,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 22:40:00+00:00,FLAT,-0.7722,75614.7,2396.4,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 22:45:00+00:00,FLAT,-0.7722,75710.3,2399.2,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 22:50:00+00:00,FLAT,-0.7722,75723.1,2401.63,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 22:55:00+00:00,FLAT,-0.7722,75703.0,2396.8,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 23:00:00+00:00,FLAT,-0.7722,75759.4,2403.18,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 23:05:00+00:00,FLAT,-0.7722,75829.7,2405.81,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 23:10:00+00:00,FLAT,-0.7722,75877.1,2409.68,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 23:15:00+00:00,FLAT,-0.7722,75881.1,2411.62,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 23:20:00+00:00,FLAT,-0.7722,75879.5,2412.16,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 23:25:00+00:00,FLAT,-0.7722,75811.9,2407.66,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 23:30:00+00:00,FLAT,-0.7722,75727.2,2404.69,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 23:35:00+00:00,FLAT,-0.7722,75599.1,2399.01,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 23:40:00+00:00,FLAT,-0.7722,75690.9,2401.88,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 23:45:00+00:00,FLAT,-0.7722,75698.5,2401.48,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 23:50:00+00:00,FLAT,-0.7722,75680.5,2400.27,0.0,0.0,0.0,10000.0
HOLD,2026-09-15 23:55:00+00:00,FLAT,-0.7722,75626.0,2398.55,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 00:00:00+00:00,FLAT,-0.7722,75748.9,2402.32,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 00:05:00+00:00,FLAT,-0.7722,75777.7,2403.83,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 00:10:00+00:00,FLAT,-0.7722,75715.7,2401.55,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 00:15:00+00:00,FLAT,-0.7722,75781.2,2404.34,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 00:20:00+00:00,FLAT,1.0699,75814.8,2404.93,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 00:25:00+00:00,FLAT,1.0699,75848.3,2403.7,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 00:30:00+00:00,FLAT,1.0699,75803.8,2403.7,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 00:35:00+00:00,FLAT,1.0699,75900.0,2405.19,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 00:40:00+00:00,FLAT,1.0699,75826.6,2402.51,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 00:45:00+00:00,FLAT,1.0699,75771.3,2403.26,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 00:50:00+00:00,FLAT,1.0699,75804.5,2402.35,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 00:55:00+00:00,FLAT,1.0699,75798.1,2399.83,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 01:00:00+00:00,FLAT,1.0699,75708.2,2396.43,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 01:05:00+00:00,FLAT,1.0699,75728.9,2398.48,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 01:10:00+00:00,FLAT,1.0699,75751.2,2398.19,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 01:15:00+00:00,FLAT,1.0699,75811.1,2402.66,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 01:20:00+00:00,FLAT,1.0699,75900.0,2405.17,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 01:25:00+00:00,FLAT,1.0699,75904.6,2404.44,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 01:30:00+00:00,FLAT,1.0699,75691.2,2398.04,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 01:35:00+00:00,FLAT,1.0699,75556.8,2394.26,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 01:40:00+00:00,FLAT,1.0699,75662.0,2397.79,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 01:45:00+00:00,FLAT,1.0699,75595.3,2396.8,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 01:50:00+00:00,FLAT,1.0699,75484.4,2393.6,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 01:55:00+00:00,FLAT,1.0699,75492.9,2392.19,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 02:00:00+00:00,FLAT,1.0699,75495.6,2393.97,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 02:05:00+00:00,FLAT,1.0699,75617.6,2393.97,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 02:10:00+00:00,FLAT,1.0699,75636.1,2393.16,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 02:15:00+00:00,FLAT,1.0699,75820.3,2398.76,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 02:20:00+00:00,FLAT,1.0699,75832.5,2399.4,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 02:25:00+00:00,FLAT,1.0699,75924.9,2401.32,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 02:30:00+00:00,FLAT,1.0699,76004.4,2406.09,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 02:35:00+00:00,FLAT,1.0699,76046.3,2408.65,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 02:40:00+00:00,FLAT,1.0699,76013.1,2407.17,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 02:45:00+00:00,FLAT,0.7992,75958.1,2405.6,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 02:50:00+00:00,FLAT,0.7992,75934.5,2404.51,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 02:55:00+00:00,FLAT,0.7992,75882.2,2403.45,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 03:00:00+00:00,FLAT,0.7992,75920.5,2403.94,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 03:05:00+00:00,FLAT,0.7992,75827.9,2401.96,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 03:10:00+00:00,FLAT,0.7992,75920.4,2406.6,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 03:15:00+00:00,FLAT,0.7992,76041.2,2410.35,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 03:20:00+00:00,FLAT,0.7992,76023.1,2409.83,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 03:25:00+00:00,FLAT,0.7992,75897.0,2406.32,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 03:30:00+00:00,FLAT,0.7992,75883.3,2404.95,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 03:35:00+00:00,FLAT,0.7992,75854.7,2402.46,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 03:40:00+00:00,FLAT,0.7992,75808.1,2402.67,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 03:45:00+00:00,FLAT,0.7992,75800.7,2401.65,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 03:50:00+00:00,FLAT,0.7992,75761.8,2401.36,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 03:55:00+00:00,FLAT,0.7992,75836.5,2401.33,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 04:00:00+00:00,FLAT,0.7992,75907.1,2405.26,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 04:05:00+00:00,FLAT,0.7992,75886.6,2404.58,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 04:10:00+00:00,FLAT,0.7992,75870.5,2402.84,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 04:15:00+00:00,FLAT,0.7992,75870.0,2403.18,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 04:20:00+00:00,FLAT,0.7992,75990.9,2408.23,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 04:25:00+00:00,FLAT,0.7992,75911.5,2405.69,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 04:30:00+00:00,FLAT,0.7992,75879.1,2403.75,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 04:35:00+00:00,FLAT,0.7992,75926.9,2407.11,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 04:40:00+00:00,FLAT,0.7992,75924.8,2406.2,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 04:45:00+00:00,FLAT,0.7992,75924.8,2408.01,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 04:50:00+00:00,FLAT,0.7992,75830.6,2405.23,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 04:55:00+00:00,FLAT,0.7992,75875.7,2404.24,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 05:00:00+00:00,FLAT,0.7992,75721.3,2395.97,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 05:05:00+00:00,FLAT,1.06,75770.1,2399.72,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 05:10:00+00:00,FLAT,1.06,75801.8,2399.72,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 05:15:00+00:00,FLAT,1.06,75850.7,2401.57,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 05:20:00+00:00,FLAT,1.06,75876.1,2403.14,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 05:25:00+00:00,FLAT,1.06,75889.9,2403.15,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 05:30:00+00:00,FLAT,1.06,75876.7,2404.61,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 05:35:00+00:00,FLAT,1.06,75897.1,2405.93,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 05:40:00+00:00,FLAT,1.06,75967.2,2406.15,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 05:45:00+00:00,FLAT,1.06,75934.5,2405.34,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 05:50:00+00:00,FLAT,1.06,75911.5,2404.46,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 05:55:00+00:00,FLAT,1.06,75957.8,2406.35,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 06:00:00+00:00,FLAT,1.06,75993.7,2406.76,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 06:05:00+00:00,FLAT,1.06,76012.6,2406.11,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 06:10:00+00:00,FLAT,1.06,76018.2,2405.05,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 06:15:00+00:00,FLAT,1.06,75999.3,2403.4,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 06:20:00+00:00,FLAT,1.06,75911.1,2401.95,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 06:25:00+00:00,FLAT,1.06,75904.8,2401.72,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 06:30:00+00:00,FLAT,1.06,75951.4,2399.93,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 06:35:00+00:00,FLAT,1.06,75817.7,2395.45,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 06:40:00+00:00,FLAT,1.06,75920.0,2398.1,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 06:45:00+00:00,FLAT,1.06,75980.5,2399.84,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 06:50:00+00:00,FLAT,1.06,75937.6,2399.27,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 06:55:00+00:00,FLAT,1.06,75981.0,2406.59,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 07:00:00+00:00,FLAT,1.06,76083.6,2409.6,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 07:05:00+00:00,FLAT,1.06,75977.2,2406.58,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 07:10:00+00:00,FLAT,1.06,75859.6,2400.88,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 07:15:00+00:00,FLAT,1.06,75855.8,2399.19,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 07:20:00+00:00,FLAT,1.06,75843.5,2400.68,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 07:25:00+00:00,FLAT,1.06,75820.0,2399.3,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 07:30:00+00:00,FLAT,1.06,75828.6,2399.39,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 07:35:00+00:00,FLAT,1.06,75854.7,2400.92,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 07:40:00+00:00,FLAT,1.06,75809.2,2399.27,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 07:45:00+00:00,FLAT,1.06,75849.1,2399.67,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 07:50:00+00:00,FLAT,1.06,75811.6,2397.87,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 07:55:00+00:00,FLAT,1.06,75783.4,2397.01,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 08:00:00+00:00,FLAT,1.06,75678.0,2391.39,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 08:05:00+00:00,FLAT,1.06,75534.1,2386.49,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 08:10:00+00:00,FLAT,1.06,75546.2,2387.34,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 08:15:00+00:00,FLAT,1.06,75516.8,2390.24,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 08:20:00+00:00,FLAT,1.06,75400.6,2390.12,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 08:25:00+00:00,FLAT,1.06,75443.0,2389.16,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 08:30:00+00:00,FLAT,1.06,75484.9,2389.8,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 08:35:00+00:00,FLAT,1.06,75544.5,2391.64,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 08:40:00+00:00,FLAT,1.06,75527.4,2393.81,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 08:45:00+00:00,FLAT,1.0663,75548.1,2395.44,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 08:50:00+00:00,FLAT,1.0663,75566.4,2398.53,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 08:55:00+00:00,FLAT,1.0663,75715.5,2403.13,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 09:00:00+00:00,FLAT,1.0663,75865.1,2405.36,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 09:05:00+00:00,FLAT,1.0663,75853.9,2402.95,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 09:10:00+00:00,FLAT,1.0663,75813.8,2402.06,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 09:15:00+00:00,FLAT,1.0663,75809.0,2401.15,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 09:20:00+00:00,FLAT,1.0663,75869.4,2404.53,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 09:25:00+00:00,FLAT,1.0663,75853.0,2402.82,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 09:30:00+00:00,FLAT,1.0663,75861.0,2401.74,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 09:35:00+00:00,FLAT,1.0663,75905.9,2403.98,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 09:40:00+00:00,FLAT,1.0663,75922.6,2403.31,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 09:45:00+00:00,FLAT,1.0663,75946.2,2403.76,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 09:50:00+00:00,FLAT,1.0663,75976.3,2405.4,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 09:55:00+00:00,FLAT,0.3225,75995.8,2405.59,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 10:00:00+00:00,FLAT,0.3225,76031.5,2403.8,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 10:05:00+00:00,FLAT,0.3225,76004.3,2403.14,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 10:10:00+00:00,FLAT,0.3225,75948.1,2399.04,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 10:15:00+00:00,FLAT,0.3225,75990.8,2402.73,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 10:20:00+00:00,FLAT,0.3225,75938.3,2400.57,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 10:25:00+00:00,FLAT,0.3225,75954.4,2401.88,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 10:30:00+00:00,FLAT,0.3225,75962.1,2402.35,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 10:35:00+00:00,FLAT,0.3225,75972.4,2403.81,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 10:40:00+00:00,FLAT,0.3225,75996.8,2406.43,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 10:45:00+00:00,FLAT,0.3225,75980.6,2406.57,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 10:50:00+00:00,FLAT,0.3225,75947.1,2404.17,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 10:55:00+00:00,FLAT,0.3225,75954.8,2405.42,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 11:00:00+00:00,FLAT,0.3225,75998.9,2408.24,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 11:05:00+00:00,FLAT,0.3225,75911.8,2405.31,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 11:10:00+00:00,FLAT,0.3225,75936.2,2406.26,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 11:15:00+00:00,FLAT,0.3225,75956.9,2406.47,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 11:20:00+00:00,FLAT,0.3225,75917.1,2404.43,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 11:25:00+00:00,FLAT,0.3225,75993.0,2407.99,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 11:30:00+00:00,FLAT,0.3225,76022.3,2412.18,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 11:35:00+00:00,FLAT,0.3225,76001.5,2414.67,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 11:40:00+00:00,FLAT,0.3225,76267.7,2426.04,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 11:45:00+00:00,FLAT,0.3225,76227.2,2422.97,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 11:50:00+00:00,FLAT,0.3225,76269.7,2420.23,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 11:55:00+00:00,FLAT,0.3225,76226.2,2423.07,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 12:00:00+00:00,FLAT,0.3225,76288.9,2422.53,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 12:05:00+00:00,FLAT,0.3225,76200.4,2416.84,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 12:10:00+00:00,FLAT,0.3225,76138.4,2413.59,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 12:15:00+00:00,FLAT,0.3225,76131.3,2414.62,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 12:20:00+00:00,FLAT,0.3225,76004.8,2409.28,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 12:25:00+00:00,FLAT,0.3225,75937.5,2406.63,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 12:30:00+00:00,FLAT,0.3225,76000.2,2408.91,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 12:35:00+00:00,FLAT,0.3225,75961.2,2407.14,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 12:40:00+00:00,FLAT,0.3225,75982.9,2407.08,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 12:45:00+00:00,FLAT,0.3225,75989.2,2408.6,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 12:50:00+00:00,FLAT,0.3225,75993.0,2407.34,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 12:55:00+00:00,FLAT,0.3225,75976.4,2406.17,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 13:00:00+00:00,FLAT,0.3225,75725.4,2397.15,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 13:05:00+00:00,FLAT,0.3225,75755.3,2399.93,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 13:10:00+00:00,FLAT,0.3225,75782.7,2401.59,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 13:15:00+00:00,FLAT,0.3225,75819.2,2403.43,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 13:20:00+00:00,FLAT,0.3225,75790.0,2400.1,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 13:25:00+00:00,FLAT,0.3225,75782.7,2402.13,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 13:30:00+00:00,FLAT,0.3225,75659.9,2398.36,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 13:35:00+00:00,FLAT,0.3225,75606.2,2392.72,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 13:40:00+00:00,FLAT,0.3225,75767.1,2399.35,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 13:45:00+00:00,FLAT,0.3225,75848.9,2400.25,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 13:50:00+00:00,FLAT,0.3225,75740.3,2398.01,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 13:55:00+00:00,FLAT,0.3225,75655.7,2394.71,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 14:00:00+00:00,FLAT,0.3225,75569.3,2391.2,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 14:05:00+00:00,FLAT,0.3225,75576.5,2389.65,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 14:10:00+00:00,FLAT,0.3225,75532.5,2388.84,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 14:15:00+00:00,FLAT,0.3225,75574.2,2390.11,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 14:20:00+00:00,FLAT,0.3225,75618.5,2390.34,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 14:25:00+00:00,FLAT,0.3225,75806.4,2397.16,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 14:30:00+00:00,FLAT,0.3225,75731.3,2393.71,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 14:35:00+00:00,FLAT,0.3225,75654.1,2387.4,0.0,0.0,0.0,10000.0
HOLD,2026-09-16 14:40:00+00:00,FLAT,0.3225,75733.7,2391.11,0.0,0.0,0.0,10000.0
ENTER,2026-09-16 14:45:00+00:00,short_spread,2.3973,75567.7,2385.84,-0.007143413294496375,0.19288329778421281,0.0,9998.5
EXIT,2026-09-16 14:50:00+00:00,short_spread,-1.1197,75613.2,2386.72,-0.007143413294496375,0.19288329778421281,-3.16,9996.84
HOLD,2026-09-16 14:55:00+00:00,FLAT,-1.1197,75639.9,2389.69,0.0,0.0,0.0,9996.84
HOLD,2026-09-16 15:00:00+00:00,FLAT,-1.1197,75713.8,2391.96,0.0,0.0,0.0,9996.84
HOLD,2026-09-16 15:05:00+00:00,FLAT,-1.1197,75724.6,2391.22,0.0,0.0,0.0,9996.84
HOLD,2026-09-16 15:10:00+00:00,FLAT,-1.1197,75705.4,2392.0,0.0,0.0,0.0,9996.84
HOLD,2026-09-16 15:15:00+00:00,FLAT,-1.1197,75692.6,2389.39,0.0,0.0,0.0,9996.84
HOLD,2026-09-16 15:20:00+00:00,FLAT,-1.1197,75737.7,2389.46,0.0,0.0,0.0,9996.84
HOLD,2026-09-16 15:25:00+00:00,FLAT,-1.1197,75627.2,2387.37,0.0,0.0,0.0,9996.84
HOLD,2026-09-16 15:30:00+00:00,FLAT,-1.1197,75637.0,2386.6,0.0,0.0,0.0,9996.84
HOLD,2026-09-16 15:35:00+00:00,FLAT,-1.1197,75747.6,2394.31,0.0,0.0,0.0,9996.84
HOLD,2026-09-16 15:40:00+00:00,FLAT,-1.1197,75723.5,2392.49,0.0,0.0,0.0,9996.84
HOLD,2026-09-16 15:45:00+00:00,FLAT,-1.1197,75799.2,2396.6,0.0,0.0,0.0,9996.84
HOLD,2026-09-16 15:50:00+00:00,FLAT,-1.1197,75856.2,2396.6,0.0,0.0,0.0,9996.84
HOLD,2026-09-16 15:55:00+00:00,FLAT,-1.1197,75800.4,2393.31,0.0,0.0,0.0,9996.84
HOLD,2026-09-16 16:00:00+00:00,FLAT,-1.1197,75753.1,2394.71,0.0,0.0,0.0,9996.84
HOLD,2026-09-16 16:05:00+00:00,FLAT,-1.1197,75702.1,2392.0,0.0,0.0,0.0,9996.84
HOLD,2026-09-16 16:10:00+00:00,FLAT,-1.1197,75834.5,2396.84,0.0,0.0,0.0,9996.84
HOLD,2026-09-16 16:15:00+00:00,FLAT,-1.1197,75841.6,2397.71,0.0,0.0,0.0,9996.84
HOLD,2026-09-16 16:20:00+00:00,FLAT,-1.1197,75807.9,2396.26,0.0,0.0,0.0,9996.84
HOLD,2026-09-16 16:25:00+00:00,FLAT,-1.1197,75746.7,2396.89,0.0,0.0,0.0,9996.84
